grid_search_id,fold,final_train_loss,final_val_loss,best_val_loss,best_epoch,actual_epochs,num_epochs,stopped_early,optimizer,learning_rate,loss_function,model_path,mae,mse,rmse,r2,mape,model_name,d_model,n_heads,num_layers
18,2,1.848231385003275,1.8686972260475159,1.5372968491385965,6,16,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0018_fold2.pt,1.5451871156692505,6.204151153564453,2.490813351811904,0.14651978015899658,38.493614,SimpleTabTransformer,128,8,3
18,3,1.4799284881620265,1.5656594774302315,1.502690644825206,15,23,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0018_fold3.pt,1.5098170042037964,5.97688102722168,2.4447660475435433,0.17907392978668213,37.9588,SimpleTabTransformer,128,8,3
18,4,1.8541982520872087,1.8288296881844015,1.4832516803460962,23,33,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0018_fold4.pt,1.4815350770950317,4.787755489349365,2.1880940311945842,0.27488619089126587,43.07749,SimpleTabTransformer,128,8,3
18,5,1.4484491321577955,1.4385395856464611,1.417349422679228,33,43,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0018_fold5.pt,1.4197824001312256,4.641233921051025,2.1543523205481097,0.3673652410507202,40.367138,SimpleTabTransformer,128,8,3
19,1,1.2678639350542382,1.301099668530857,1.2827673203804915,34,44,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0019_fold1.pt,1.2790632247924805,2.6480069160461426,1.627269773591995,0.6531718969345093,38.286255,SimpleTabTransformer,256,2,1
19,2,1.277185410705965,1.2377925269743975,1.2370223297792322,24,34,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0019_fold2.pt,1.2417356967926025,2.4974734783172607,1.5803396718165563,0.6564326286315918,36.893387,SimpleTabTransformer,256,2,1
19,3,1.2891745229265583,1.3147243156152613,1.2522865393582512,28,38,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0019_fold3.pt,1.2580327987670898,2.5324597358703613,1.5913703955617502,0.6521660089492798,38.039608,SimpleTabTransformer,256,2,1
19,4,1.251131648892787,1.3030824906685774,1.2572499513626099,48,58,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0019_fold4.pt,1.2530794143676758,2.542142868041992,1.5944098808154672,0.6149880886077881,35.363014,SimpleTabTransformer,256,2,1
19,5,1.2693289540596862,1.2611123849363888,1.2300391880904926,46,56,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0019_fold5.pt,1.2309881448745728,2.44907283782959,1.5649513851329664,0.6661731004714966,35.59726,SimpleTabTransformer,256,2,1
20,1,1.259962132617609,1.300318469019497,1.2813392316593843,69,79,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0020_fold1.pt,1.277837872505188,2.5952465534210205,1.6109768941300866,0.6600822806358337,36.649677,SimpleTabTransformer,256,2,2
20,2,1.8452103351479145,1.8798208832740784,1.8376227231586681,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0020_fold2.pt,1.8491688966751099,7.271053791046143,2.696489160194445,-0.0002497434616088867,57.244568,SimpleTabTransformer,256,2,2
20,3,1.44056895508695,1.461681786705466,1.2475235164165497,40,50,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0020_fold3.pt,1.2533897161483765,2.523986577987671,1.588705944467909,0.6533298492431641,35.536465,SimpleTabTransformer,256,2,2
20,4,1.8565756073638575,1.8256134531077217,1.4802356958389282,10,20,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0020_fold4.pt,1.4815419912338257,5.1990742683410645,2.2801478610697736,0.212591290473938,39.80392,SimpleTabTransformer,256,2,2
20,5,1.2676657447174413,1.2445338508662056,1.2255597272339989,62,72,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0020_fold5.pt,1.2272578477859497,2.4462149143218994,1.5640380156255471,0.6665626764297485,36.483303,SimpleTabTransformer,256,2,2
21,1,1.841295942441741,1.8851284700281479,1.7960465129684,6,16,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0021_fold1.pt,1.7996017932891846,7.367100715637207,2.7142403570128435,0.03507894277572632,57.46074,SimpleTabTransformer,256,2,3
21,2,1.8444351340407756,1.8525357807383818,1.6784140222212847,5,15,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0021_fold2.pt,1.6903789043426514,6.6642069816589355,2.5815125375753913,0.08323174715042114,47.143543,SimpleTabTransformer,256,2,3
21,3,1.8474624966507527,1.8574692291371964,1.8479243271491106,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0021_fold3.pt,1.851341724395752,7.348166465759277,2.710750166606889,-0.009272456169128418,60.077824,SimpleTabTransformer,256,2,3
21,4,1.859258742474798,1.8299379979862886,1.7941797445802128,19,29,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0021_fold4.pt,1.7990657091140747,6.729247570037842,2.594079329943061,-0.01915609836578369,56.27434,SimpleTabTransformer,256,2,3
21,5,1.4537300298463052,1.4440353758194868,1.4210527556784012,40,50,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0021_fold5.pt,1.4204952716827393,4.719094753265381,2.1723477514581733,0.3567522168159485,39.214005,SimpleTabTransformer,256,2,3
22,1,1.2587798531375713,1.2991122568354887,1.2909094656214994,29,39,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0022_fold1.pt,1.287165880203247,2.6389477252960205,1.6244838334978962,0.654358446598053,35.899902,SimpleTabTransformer,256,4,1
22,2,1.269996352160155,1.2677235708517187,1.236001053277184,34,44,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0022_fold2.pt,1.2415063381195068,2.4756052494049072,1.5734056213846788,0.6594408750534058,35.193554,SimpleTabTransformer,256,4,1
22,3,1.2724868161464804,1.2718268212150126,1.2457356610718895,23,33,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0022_fold3.pt,1.2514736652374268,2.5254669189453125,1.5891717713781957,0.6531264781951904,35.649567,SimpleTabTransformer,256,4,1
22,4,1.248138030073536,1.281272102804745,1.2561381950097925,62,72,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0022_fold4.pt,1.2533210515975952,2.503587245941162,1.5822728102135744,0.6208274364471436,34.80044,SimpleTabTransformer,256,4,1
22,5,1.2614975967513982,1.2452436615439022,1.2382388483075535,26,36,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0022_fold5.pt,1.2384955883026123,2.5002105236053467,1.5812054020921338,0.6592026948928833,36.2285,SimpleTabTransformer,256,4,1
23,1,1.2624236171814933,1.3292035039733439,1.300555078422322,40,50,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0023_fold1.pt,1.2961812019348145,2.730062961578369,1.6522902171163423,0.642424464225769,36.25771,SimpleTabTransformer,256,4,2
23,2,1.4380258957841503,1.5147621736806982,1.2336788966375238,47,57,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0023_fold2.pt,1.2398966550827026,2.469966411590576,1.5716126786172782,0.6602165699005127,34.336334,SimpleTabTransformer,256,4,2
23,3,1.489674630449779,1.5634887779460234,1.497304867295658,9,19,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0023_fold3.pt,1.5048316717147827,5.870814800262451,2.422976434112072,0.19364213943481445,40.017845,SimpleTabTransformer,256,4,2
23,4,1.2627628014158847,1.287161904222825,1.2640520404366886,44,54,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0023_fold4.pt,1.2601464986801147,2.589890480041504,1.6093136673879036,0.6077566146850586,36.087517,SimpleTabTransformer,256,4,2
23,5,1.2856506425053327,1.25888290124781,1.2318121966193705,45,55,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0023_fold5.pt,1.2322748899459839,2.5128798484802246,1.5852065633475736,0.6574757695198059,35.616013,SimpleTabTransformer,256,4,2
24,1,1.840423543061783,1.8561283455175512,1.8503678441047668,25,35,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0024_fold1.pt,1.8526960611343384,7.798040390014648,2.7924971602518505,-0.021364212036132812,56.176334,SimpleTabTransformer,256,4,3
24,2,1.8439615155333904,1.8663211710312788,1.8468400380190682,4,14,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0024_fold2.pt,1.8584538698196411,7.395668983459473,2.7194979285631886,-0.017392635345458984,56.75947,SimpleTabTransformer,256,4,3
24,3,1.844203260407519,1.8556168570238,1.800362881492166,5,15,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0024_fold3.pt,1.8032866716384888,6.907846450805664,2.628278229336777,0.051205575466156006,62.23688,SimpleTabTransformer,256,4,3
24,4,1.8586831146211766,1.801727649043588,1.751825469381669,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0024_fold4.pt,1.7561991214752197,6.434328556060791,2.536597830965877,0.025509893894195557,55.35963,SimpleTabTransformer,256,4,3
24,5,1.8435146684077248,1.8863415928447949,1.86249062944861,1,11,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0024_fold5.pt,1.8622506856918335,7.377357006072998,2.716129048125843,-0.005588650703430176,63.16334,SimpleTabTransformer,256,4,3
25,1,1.2444082640889864,1.3376355907496285,1.2924108680556803,26,36,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0025_fold1.pt,1.288663625717163,2.6690828800201416,1.6337328055775038,0.6504114270210266,37.56887,SimpleTabTransformer,256,8,1
25,2,1.3347487965626503,1.2748295314171736,1.2316153049468994,35,45,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0025_fold2.pt,1.2369050979614258,2.445399045944214,1.563777172727692,0.6635962724685669,35.322865,SimpleTabTransformer,256,8,1
25,3,1.2505773123520523,1.3057759141220766,1.2408599450307733,59,69,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0025_fold3.pt,1.2476156949996948,2.455056667327881,1.5668620447658692,0.6627973318099976,36.79409,SimpleTabTransformer,256,8,1
25,4,1.2601248621940613,1.2795468358432545,1.270830231554368,29,39,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0025_fold4.pt,1.2679272890090942,2.5624186992645264,1.6007556650733823,0.61191725730896,35.624744,SimpleTabTransformer,256,8,1
25,5,1.2692461738835519,1.2531691894811743,1.2442977288190056,22,32,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0025_fold5.pt,1.2459956407546997,2.576375961303711,1.6051093300157815,0.6488207578659058,35.874058,SimpleTabTransformer,256,8,1
26,1,1.841659142899869,1.9010762572288513,1.528962584102855,13,23,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0026_fold1.pt,1.5307663679122925,6.184715270996094,2.4869087781814785,0.189944326877594,38.907753,SimpleTabTransformer,256,8,2
26,2,1.5939900261252673,1.6227079279282515,1.451134236419902,21,31,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0026_fold2.pt,1.4608262777328491,4.89333963394165,2.2120894272026277,0.32684290409088135,36.671356,SimpleTabTransformer,256,8,2
26,3,1.2568658848307026,1.2604585517855251,1.2422470730893753,49,59,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0026_fold3.pt,1.2485166788101196,2.5035014152526855,1.5822456873863444,0.6561434864997864,37.56027,SimpleTabTransformer,256,8,2
26,4,1.2732866006111032,1.288826938937692,1.2603085531907923,33,43,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0026_fold4.pt,1.2575993537902832,2.5741493701934814,1.604415585250119,0.6101406812667847,37.074776,SimpleTabTransformer,256,8,2
26,5,1.344471854950065,1.224811769583646,1.2227062793339,59,69,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0026_fold5.pt,1.2234177589416504,2.4990105628967285,1.5808259116350316,0.659366250038147,35.260506,SimpleTabTransformer,256,8,2
27,1,1.8435349784680266,1.8708240880685694,1.8583338260650635,4,14,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0027_fold1.pt,1.8606010675430298,7.748936176300049,2.7836911064807546,-0.014932751655578613,57.21621,SimpleTabTransformer,256,8,3
27,2,1.8408327102661133,1.856667508097256,1.8304000847479875,11,21,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0027_fold2.pt,1.8426313400268555,7.491934299468994,2.7371398026898435,-0.030635356903076172,54.77044,SimpleTabTransformer,256,8,3
27,3,1.8443440154417237,1.849664049990037,1.8324496816186344,9,19,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0027_fold3.pt,1.8359442949295044,7.291085243225098,2.700200963488662,-0.0014322996139526367,59.393448,SimpleTabTransformer,256,8,3
27,4,1.855622682108808,1.8248481960857617,1.8045571025680094,3,13,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0027_fold4.pt,1.8089420795440674,6.6883063316345215,2.5861760055407137,-0.012955427169799805,57.405354,SimpleTabTransformer,256,8,3
27,5,1.8498125725717687,1.9296930151827194,1.8460217959740584,2,12,100,True,Adam,0.001,L1Loss,/home/xen/personal/hospital-stay-length/experiments/models/tabtransformer_20251217_101214/gs0027_fold5.pt,1.84626305103302,7.422037601470947,2.7243416822181,-0.01167905330657959,61.439198,SimpleTabTransformer,256,8,3
